580.107464, 0.101969, -0.046696, -0.437071, 10.378906, 10.457031, 0.277344, -0.2021480.235311, 0.000000, -0.057000
599.977834, 0.106753, -0.048932, -0.437373, 9.851563, 9.859375, 0.291992, -0.2170410.219582, 0.000000, -0.059000
619.977105, 0.111278, -0.051048, -0.437373, 9.421875, 9.316406, 0.260742, -0.2026370.202659, 0.000000, -0.061000
639.975774, 0.114911, -0.052746, -0.437071, 8.664063, 8.675781, 0.259033, -0.1940920.184334, 0.000000, -0.063000
659.978057, 0.118842, -0.054583, -0.437071, 8.132813, 7.917969, 0.226807, -0.1960450.164831, 0.000000, -0.065000
680.069185, 0.122416, -0.056251, -0.436467, 7.394531, 7.246094, 0.195801, -0.1762700.144270, 0.000000, -0.067000
699.978707, 0.125593, -0.057732, -0.436467, 6.503906, 6.398438, 0.201904, -0.1757810.122688, 0.000000, -0.069000
719.976171, 0.128016, -0.058862, -0.436467, 5.617188, 5.621094, 0.201172, -0.1584470.100521, 0.000000, -0.071000
739.977852, 0.130399, -0.059973, -0.436467, 4.777344, 4.734375, 0.187012, -0.1513670.077613, 0.000000, -0.073000
759.976521, 0.132147, -0.060788, -0.436467, 3.910156, 3.882813, 0.152832, -0.1252440.054205, 0.000000, -0.075000
780.106801, 0.133736, -0.061528, -0.436467, 2.960938, 2.972656, 0.147217, -0.1137700.030453, 0.000000, -0.077000
799.976569, 0.134868, -0.062056, -0.436164, 2.054688, 2.085938, 0.111328, -0.0749510.006349, 0.000000, -0.079000
819.976744, 0.135464, -0.062333, -0.436164, 1.324219, 1.304688, 0.056641, -0.028076-0.017484, 0.000000, -0.081000
839.976617, 0.135722, -0.062454, -0.435862, 0.523438, 0.648438, 0.011719, 0.027832-0.041362, 0.000000, -0.083000
859.977695, 0.135543, -0.062371, -0.434955, -0.304688, -0.253906, -0.048340, 0.045410-0.064975, 0.000000, -0.085000
880.108578, 0.135047, -0.062140, -0.435258, -1.734375, -1.316406, -0.019043, 0.081299-0.088174, 0.000000, -0.087000
900.019305, 0.134033, -0.061669, -0.434955, -2.472656, -2.574219, -0.102539, 0.076904-0.110953, 0.000000, -0.089000
919.976412, 0.132523, -0.060968, -0.434351, -3.511719, -3.621094, -0.137939, 0.090088-0.132777, 0.000000, -0.091000
939.981105, 0.130814, -0.060175, -0.434351, -4.394531, -4.460938, -0.163574, 0.122070-0.153806, 0.000000, -0.093000
959.979773, 0.128389, -0.059050, -0.434351, -5.304688, -5.386719, -0.168701, 0.124512-0.173903, 0.000000, -0.095000
980.101621, 0.125546, -0.057732, -0.434049, -6.167969, -6.207031, -0.186035, 0.137939-0.192881, 0.000000, -0.097000
999.978918, 0.122286, -0.056220, -0.434049, -6.937500, -7.015625, -0.212158, 0.158691-0.210731, 0.000000, -0.099000
1019.979394, 0.119185, -0.054783, -0.434049, -7.687500, -7.757813, -0.224365, 0.171875-0.227024, 0.000000, -0.101000
1039.977762, 0.115228, -0.052950, -0.433746, -8.359375, -8.492188, -0.241211, 0.168701-0.241971, 0.000000, -0.103000
1059.976129, 0.111589, -0.051265, -0.433444, -9.085938, -9.117188, -0.261719, 0.193359-0.255368, 0.000000, -0.105000
1080.104603, 0.107015, -0.049149, -0.433444, -9.695313, -9.792969, -0.259277, 0.171387-0.267132, 0.000000, -0.107000
1099.976177, 0.102202, -0.046923, -0.433444, -10.281250, -10.269531, -0.262695, 0.201172-0.277247, 0.000000, -0.109000
1119.976653, 0.097867, -0.044917, -0.433444, -10.734375, -10.796875, -0.265137, 0.182373-0.285472, 0.000000, -0.111000
1139.975924, 0.092578, -0.042468, -0.434049, -11.203125, -11.121094, -0.245605, 0.205078-0.291929, 0.000000, -0.113000
1159.975497, 0.087130, -0.039944, -0.434049, -11.496094, -11.550781, -0.240479, 0.190186-0.296519, 0.000000, -0.115000
1180.103970, 0.082359, -0.037733, -0.434049, -11.699219, -11.667969, -0.248291, 0.211182-0.299212, 0.000000, -0.117000
1199.978557, 0.076732, -0.035125, -0.433746, -11.917969, -11.937500, -0.253662, 0.208740-0.299990, 0.000000, -0.119000
1219.978129, 0.071027, -0.032481, -0.434049, -11.941406, -11.933594, -0.255615, 0.214844-0.298852, 0.000000, -0.121000
1239.975894, 0.066176, -0.030231, -0.434653, -12.011719, -11.781250, -0.260498, 0.273926-0.295800, 0.000000, -0.123000
1259.977274, 0.060552, -0.027618, -0.435560, -11.949219, -11.808594, -0.263184, 0.284180-0.290857, 0.000000, -0.125000
1280.109060, 0.054950, -0.025011, -0.435560, -11.828125, -11.851563, -0.262695, 0.269531-0.284053, 0.000000, -0.127000
1299.976719, 0.049368, -0.022412, -0.435258, -11.554688, -11.855469, -0.274170, 0.229004-0.275369, 0.000000, -0.129000
1319.978701, 0.044658, -0.020225, -0.434351, -11.355469, -11.601563, -0.262939, 0.183838-0.265049, 0.000000, -0.131000
1339.978274, 0.039369, -0.017773, -0.433746, -10.972656, -11.042969, -0.257813, 0.194580-0.252970, 0.000000, -0.133000
1359.977545, 0.034995, -0.015748, -0.433746, -10.609375, -10.636719, -0.240234, 0.173340-0.239274, 0.000000, -0.135000
1380.111138, 0.030123, -0.013493, -0.433444, -10.078125, -10.023438, -0.247070, 0.202881-0.224048, 0.000000, -0.137000
1399.978195, 0.025529, -0.011367, -0.433746, -9.550781, -9.500000, -0.233887, 0.178467-0.207272, 0.000000, -0.139000
1419.976563, 0.021831, -0.009654, -0.433746, -8.871094, -8.839844, -0.244385, 0.186035-0.189400, 0.000000, -0.141000
1439.977340, 0.017815, -0.007794, -0.433746, -8.179688, -8.148438, -0.236816, 0.178711-0.170204, 0.000000, -0.143000
1459.975708, 0.014116, -0.006082, -0.433746, -7.468750, -7.480469, -0.215088, 0.161133-0.149916, 0.000000, -0.145000
1480.106289, 0.011312, -0.004784, -0.433444, -6.660156, -6.617188, -0.220947, 0.164307-0.128672, 0.000000, -0.147000
1499.979972, 0.008369, -0.003422, -0.433444, -5.839844, -5.812500, -0.201904, 0.153320-0.106457, 0.000000, -0.149000
1519.978641, 0.005824, -0.002244, -0.433444, -4.996094, -5.023438, -0.190430, 0.123047-0.083848, 0.000000, -0.151000
1539.977611, 0.004014, -0.001407, -0.433142, -4.078125, -4.093750, -0.184082, 0.118896-0.060562, 0.000000, -0.153000
1559.977484, 0.002324, -0.000625, -0.433444, -3.144531, -3.210938, -0.178223, 0.094482-0.036889, 0.000000, -0.155000
1580.107163, 0.001092, -0.000055, -0.433444, -2.281250, -2.371094, -0.147217, 0.070313-0.012979, 0.000000, -0.157000
1599.976328, 0.000316, 0.000304, -0.433142, -1.371094, -1.492188, -0.120117, 0.0283200.011170, 0.000000, -0.159000
1619.976804, 0.000018, 0.000441, -0.433444, -0.792969, -0.773438, -0.042236, -0.0178220.034937, 0.000000, -0.161000
1639.975774, 0.000058, 0.000423, -0.433444, -0.339844, 0.425781, 0.065674, -0.0131840.058637, 0.000000, -0.163000
1659.975647, 0.000475, 0.000230, -0.433746, 1.167969, 1.757813, 0.033691, 0.0126950.081960, 0.000000, -0.165000
1680.163753, 0.001349, -0.000176, -0.434955, 2.187500, 2.125000, 0.085938, -0.1057130.104760, 0.000000, -0.167000
1699.979912, 0.002780, -0.000841, -0.435560, 3.128906, 3.347656, 0.137695, -0.0839840.127095, 0.000000, -0.169000
1719.979484, 0.004646, -0.001710, -0.436164, 4.132813, 4.250000, 0.155273, -0.1062010.148213, 0.000000, -0.171000
1739.978153, 0.006632, -0.002636, -0.436164, 5.085938, 5.132813, 0.167480, -0.1284180.168583, 0.000000, -0.173000
1759.975918, 0.009373, -0.003913, -0.436164, 6.039063, 5.992188, 0.161377, -0.1369630.187873, 0.000000, -0.175000
1780.108608, 0.012074, -0.005172, -0.436164, 6.812500, 6.835938, 0.178467, -0.1435550.205962, 0.000000, -0.177000
1799.976569, 0.015569, -0.006802, -0.436164, 7.457031, 7.582031, 0.218018, -0.1574710.222841, 0.000000, -0.179000
1819.978551, 0.019402, -0.008589, -0.436467, 8.296875, 8.335938, 0.211914, -0.1635740.238083, 0.000000, -0.181000
1839.978123, 0.023612, -0.010552, -0.436467, 8.863281, 8.957031, 0.238037, -0.1821290.251910, 0.000000, -0.183000
1859.975888, 0.027465, -0.012349, -0.436467, 9.523438, 9.515625, 0.241211, -0.1997070.264123, 0.000000, -0.185000
1880.171523, 0.032231, -0.014573, -0.436467, 10.136719, 10.160156, 0.232178, -0.1865230.274646, 0.000000, -0.187000
1899.978647, 0.037215, -0.016898, -0.436769, 10.562500, 10.605469, 0.262695, -0.2036130.283491, 0.000000, -0.189000
1919.978219, 0.041702, -0.018993, -0.436769, 11.023438, 11.050781, 0.256836, -0.2001950.290369, 0.000000, -0.191000
1939.977189, 0.047043, -0.021486, -0.436467, 11.343750, 11.261719, 0.261719, -0.2214360.295466, 0.000000, -0.193000
1959.975858, 0.052525, -0.024042, -0.435862, 11.652344, 11.437500, 0.256348, -0.2680660.298674, 0.000000, -0.195000
1980.104633, 0.057254, -0.026242, -0.435258, 11.789063, 11.671875, 0.277100, -0.2946780.299970, 0.000000, -0.197000
1999.976509, 0.062957, -0.028892, -0.434955, 11.972656, 11.898438, 0.258301, -0.2907710.299338, 0.000000, -0.199000
2019.978189, 0.067846, -0.031163, -0.434955, 11.988281, 12.132813, 0.274414, -0.2524410.296812, 0.000000, -0.201000
2039.975954, 0.073628, -0.033852, -0.435862, 11.964844, 12.210938, 0.263916, -0.1950680.292376, 0.000000, -0.203000
2059.976732, 0.079308, -0.036500, -0.436467, 11.902344, 11.914063, 0.258057, -0.2143550.286071, 0.000000, -0.205000
2080.113337, 0.084908, -0.039111, -0.436467, 11.664063, 11.683594, 0.256104, -0.2111820.277935, 0.000000, -0.207000
2099.976177, 0.089595, -0.041297, -0.436467, 11.421875, 11.398438, 0.265381, -0.2165530.267948, 0.000000, -0.209000
2119.976352, 0.094917, -0.043779, -0.436467, 11.062500, 11.074219, 0.250000, -0.2055660.256395, 0.000000, -0.211000
2139.980442, 0.100021, -0.046161, -0.436769, 10.554688, 10.675781, 0.276123, -0.2050780.243127, 0.000000, -0.213000
2159.978207, 0.104210, -0.048118, -0.437071, 10.148438, 10.179688, 0.278320, -0.1997070.228301, 0.000000, -0.215000
2180.087707, 0.108855, -0.050289, -0.437071, 9.675781, 9.558594, 0.269531, -0.2133790.212019, 0.000000, -0.217000
2199.976750, 0.113262, -0.052348, -0.437071, 9.031250, 9.003906, 0.256348, -0.1970210.194279, 0.000000, -0.219000
2219.978731, 0.116736, -0.053971, -0.437373, 8.441406, 8.343750, 0.236572, -0.1882320.175498, 0.000000, -0.221000
2239.976195, 0.120508, -0.055733, -0.436769, 7.769531, 7.644531, 0.210205, -0.1762700.155490, 0.000000, -0.223000
2259.975768, 0.123944, -0.057336, -0.436467, 6.964844, 6.871094, 0.197021, -0.1691890.134493, 0.000000, -0.225000
2280.102133, 0.126525, -0.058540, -0.436467, 6.074219, 6.074219, 0.199951, -0.1579590.112633, 0.000000, -0.227000
2299.976719, 0.129146, -0.059763, -0.436467, 5.222656, 5.164063, 0.202148, -0.1684570.089907, 0.000000, -0.229000
2319.978701, 0.131370, -0.060800, -0.436467, 4.394531, 4.316406, 0.174072, -0.1430660.066894, 0.000000, -0.231000
2339.977671, 0.132919, -0.061523, -0.436467, 3.453125, 3.468750, 0.157227, -0.1130370.043307, 0.000000, -0.233000
2359.977545, 0.134309, -0.062171, -0.436467, 2.574219, 2.589844, 0.129883, -0.0856930.019447, 0.000000, -0.235000
2380.103609, 0.135223, -0.062597, -0.436467, 1.695313, 1.703125, 0.099854, -0.056396-0.004539, 0.000000, -0.237000
2399.976388, 0.135640, -0.062791, -0.436164, 0.914063, 0.898438, 0.042236, -0.013184-0.028647, 0.000000, -0.239000
2419.976563, 0.135699, -0.062819, -0.435862, -0.453125, -0.191406, 0.083496, -0.022705-0.052270, 0.000000, -0.241000
2439.980653, 0.135481, -0.062717, -0.434955, -0.273438, -0.453125, -0.183105, 0.145508-0.075711, 0.000000, -0.243000
2459.988959, 0.134607, -0.062311, -0.435560, -2.335938, -2.226563, 0.005615, 0.031494-0.098672, 0.000000, -0.245000
2480.108398, 0.133415, -0.061757, -0.434955, -2.828125, -3.015625, -0.124023, 0.085693-0.121006, 0.000000, -0.247000
2499.976057, 0.131647, -0.060935, -0.434653, -3.894531, -3.984375, -0.143799, 0.109619-0.142683, 0.000000, -0.249000
2519.976834, 0.129778, -0.060068, -0.434653, -4.800781, -4.894531, -0.163574, 0.127930-0.163182, 0.000000, -0.251000
2539.975804, 0.127155, -0.058851, -0.434049, -5.714844, -5.812500, -0.177246, 0.131104-0.182779, 0.000000, -0.253000
2559.975979, 0.124113, -0.057441, -0.434351, -6.515625, -6.578125, -0.190186, 0.149170-0.201204, 0.000000, -0.255000
2580.101139, 0.121191, -0.056086, -0.434049, -7.324219, -7.375000, -0.218018, 0.168213-0.218344, 0.000000, -0.257000
2599.976629, 0.117433, -0.054345, -0.433746, -7.968750, -8.140625, -0.242920, 0.164307-0.234180, 0.000000, -0.259000
2619.976201, 0.113357, -0.052458, -0.433444, -8.574219, -8.773438, -0.275391, 0.182129-0.248332, 0.000000, -0.261000
2639.975774, 0.109559, -0.050700, -0.433142, -9.308594, -9.402344, -0.271484, 0.194092-0.260989, 0.000000, -0.263000
2659.975647, 0.104865, -0.048529, -0.433142, -9.933594, -9.992188, -0.261719, 0.189941-0.271976, 0.000000, -0.265000
2680.102314, 0.099913, -0.046238, -0.433444, -10.515625, -10.449219, -0.250732, 0.197754-0.281224, 0.000000, -0.267000
2699.976900, 0.095479, -0.044186, -0.433746, -11.101563, -10.992188, -0.218750, 0.182373-0.288714, 0.000000, -0.269000
2719.979484, 0.090130, -0.041708, -0.434049, -11.324219, -11.246094, -0.251221, 0.220703-0.294275, 0.000000, -0.271000
2739.978454, 0.085399, -0.039515, -0.434049, -11.648438, -11.640625, -0.236816, 0.195801-0.297996, 0.000000, -0.273000
2759.977725, 0.079832, -0.036934, -0.434049, -11.785156, -11.753906, -0.250000, 0.212402-0.299809, 0.000000, -0.275000
2780.110717, 0.074146, -0.034300, -0.434049, -12.027344, -11.957031, -0.235840, 0.204102-0.299705, 0.000000, -0.277000
2799.978677, 0.068460, -0.031664, -0.434049, -11.929688, -11.828125, -0.271973, 0.245361-0.297664, 0.000000, -0.279000
2819.977346, 0.063630, -0.029422, -0.434955, -11.976563, -11.613281, -0.263916, 0.307861-0.293759, 0.000000, -0.281000
2839.977219, 0.057988, -0.026797, -0.435560, -11.875000, -11.812500, -0.256836, 0.276367-0.287955, 0.000000, -0.283000
2859.977695, 0.052405, -0.024199, -0.435862, -11.722656, -11.664063, -0.256348, 0.286133-0.280308, 0.000000, -0.285000
2880.113999, 0.047657, -0.021991, -0.434955, -11.437500, -11.726563, -0.274170, 0.209717-0.270869, 0.000000, -0.287000
2899.978647, 0.042230, -0.019473, -0.434049, -11.175781, -11.312500, -0.257080, 0.184326-0.259615, 0.000000, -0.289000
2919.976412, 0.037021, -0.017060, -0.433444, -10.757813, -10.835938, -0.263184, 0.188477-0.246863, 0.000000, -0.291000
2939.980803, 0.032726, -0.015072, -0.433444, -10.308594, -10.296875, -0.262939, 0.191162-0.232453, 0.000000, -0.293000
2959.977665, 0.027993, -0.012882, -0.433444, -9.753906, -9.722656, -0.259277, 0.200684-0.216550, 0.000000, -0.295000
2980.104031, 0.023538, -0.010821, -0.433444, -9.246094, -9.203125, -0.238525, 0.181641-0.199268, 0.000000, -0.297000
2999.978918, 0.019958, -0.009165, -0.433444, -8.585938, -8.558594, -0.231201, 0.172363-0.180588, 0.000000, -0.299000
3019.976984, 0.016100, -0.007380, -0.433444, -7.859375, -7.855469, -0.237061, 0.163818-0.160993, 0.000000, -0.301000
3039.975954, 0.012600, -0.005761, -0.433444, -7.152344, -7.070313, -0.209717, 0.158936-0.140251, 0.000000, -0.303000
3059.975527, 0.009935, -0.004528, -0.433444, -6.300781, -6.246094, -0.219971, 0.154541-0.118610, 0.000000, -0.305000
3080.101892, 0.007171, -0.003249, -0.433142, -5.484375, -5.433594, -0.208008, 0.141846-0.096210, 0.000000, -0.307000
3099.980695, 0.004844, -0.002173, -0.433444, -4.621094, -4.601563, -0.185791, 0.125977-0.073047, 0.000000, -0.309000
3119.977858, 0.003194, -0.001409, -0.433142, -3.695313, -3.707031, -0.179932, 0.104736-0.049704, 0.000000, -0.311000
3139.977731, 0.001702, -0.000719, -0.433444, -2.707031, -2.796875, -0.168213, 0.081543-0.025905, 0.000000, -0.313000
3159.975497, 0.000668, -0.000242, -0.432840, -1.859375, -1.957031, -0.144531, 0.045654-0.001938, 0.000000, -0.315000
3180.104271, 0.000151, -0.000003, -0.432840, -1.105469, -1.113281, -0.094482, 0.0192870.022040, 0.000000, -0.317000
3199.976448, -0.000008, 0.000071, -0.434049, -0.632813, -0.484375, 0.031250, -0.0510250.046031, 0.000000, -0.319000
3219.978731, 0.000290, -0.000068, -0.434955, 0.484375, 0.851563, 0.037842, 0.0068360.069425, 0.000000, -0.321000
3240.001193, 0.000807, -0.000307, -0.434955, 1.582031, 1.503906, 0.080078, -0.1027830.092530, 0.000000, -0.323000
3259.975467, 0.001919, -0.000825, -0.435560, 2.597656, 2.761719, 0.120361, -0.0749510.115064, 0.000000, -0.325000
3280.102434, 0.003568, -0.001592, -0.435862, 3.679688, 3.781250, 0.128906, -0.0925290.136810, 0.000000, -0.327000
3299.976719, 0.005335, -0.002416, -0.436164, 4.585938, 4.652344, 0.159668, -0.1181640.157838, 0.000000, -0.329000
3319.977195, 0.007837, -0.003582, -0.436164, 5.496094, 5.554688, 0.163574, -0.1237790.177600, 0.000000, -0.331000
3339.976165, 0.010777, -0.004952, -0.436164, 6.367188, 6.371094, 0.170166, -0.1376950.196354, 0.000000, -0.333000
3359.978147, 0.013617, -0.006275, -0.436467, 7.144531, 7.207031, 0.182617, -0.1416020.213851, 0.000000, -0.335000
3380.108126, 0.017271, -0.007979, -0.436467, 7.867188, 7.914063, 0.207520, -0.1691890.229982, 0.000000, -0.337000
3399.976689, 0.021302, -0.009860, -0.436164, 8.609375, 8.632813, 0.211914, -0.1765140.244731, 0.000000, -0.339000
3419.978370, 0.025016, -0.011591, -0.436467, 9.167969, 9.253906, 0.235352, -0.1699220.257734, 0.000000, -0.341000
3439.977942, 0.029623, -0.013740, -0.436467, 9.843750, 9.890625, 0.233398, -0.1838380.269181, 0.000000, -0.343000
3459.975708, 0.033794, -0.015685, -0.436467, 10.351563, 10.410156, 0.234863, -0.1840820.278904, 0.000000, -0.345000
3480.083099, 0.038857, -0.018048, -0.436769, 10.796875, 10.824219, 0.247559, -0.2011720.286842, 0.000000, -0.347000
3499.977864, 0.044139, -0.020513, -0.436769, 11.207031, 11.207031, 0.243652, -0.2021480.292975, 0.000000, -0.349000
3519.979243, 0.049561, -0.023042, -0.436467, 11.550781, 11.281250, 0.251221, -0.2492680.297179, 0.000000, -0.351000
3539.975804, 0.054288, -0.025244, -0.435258, 11.691406, 11.433594, 0.266846, -0.3054200.299509, 0.000000, -0.353000
3559.976280, 0.059912, -0.027858, -0.434955, 11.949219, 11.878906, 0.252930, -0.2741700.299922, 0.000000, -0.355000
3580.102344, 0.065576, -0.030488, -0.434653, 11.917969, 11.910156, 0.271240, -0.2934570.298418, 0.000000, -0.357000
3599.976930, 0.070524, -0.032788, -0.435560, 12.128906, 12.410156, 0.242920, -0.1899410.294977, 0.000000, -0.359000
3619.976201, 0.076265, -0.035461, -0.436467, 11.910156, 12.042969, 0.266113, -0.2146000.289705, 0.000000, -0.361000
3639.975473, 0.081905, -0.038091, -0.436467, 11.859375, 11.890625, 0.242432, -0.1960450.282551, 0.000000, -0.363000
3659.975647, 0.086651, -0.040305, -0.436769, 11.503906, 11.542969, 0.264648, -0.2163090.273591, 0.000000, -0.365000
3680.103519, 0.092052, -0.042825, -0.436769, 11.300781, 11.304688, 0.251709, -0.2092290.262880, 0.000000, -0.367000
3699.976599, 0.097295, -0.045272, -0.436769, 10.789063, 10.839844, 0.264160, -0.2041020.250404, 0.000000, -0.369000
3719.976473, 0.101563, -0.047265, -0.437071, 10.378906, 10.468750, 0.271973, -0.1950680.236493, 0.000000, -0.371000
3739.976647, 0.106348, -0.049501, -0.437373, 9.839844, 9.929688, 0.288818, -0.2016600.220986, 0.000000, -0.373000
3759.975617, 0.110893, -0.051626, -0.437071, 9.503906, 9.351563, 0.234619, -0.1943360.204065, 0.000000, -0.375000
3780.104693, 0.114546, -0.053332, -0.437071, 8.718750, 8.726563, 0.259277, -0.1840820.185839, 0.000000, -0.377000
3799.976870, 0.118477, -0.055169, -0.437071, 8.179688, 7.996094, 0.217773, -0.1821290.166296, 0.000000, -0.379000
3819.978551, 0.122090, -0.056856, -0.436467, 7.410156, 7.296875, 0.202393, -0.1774900.145944, 0.000000, -0.381000
3839.978123, 0.124870, -0.058153, -0.436467, 6.566406, 6.496094, 0.201416, -0.1696780.124529, 0.000000, -0.383000
3859.977394, 0.127710, -0.059478, -0.436769, 5.664063, 5.664063, 0.204346, -0.1621090.102320, 0.000000, -0.385000
3880.110686, 0.130132, -0.060608, -0.436769, 4.820313, 4.812500, 0.191650, -0.1401370.079457, 0.000000, -0.387000
3899.978647, 0.131879, -0.061424, -0.436769, 3.964844, 3.937500, 0.165527, -0.1276860.055927, 0.000000, -0.389000
3919.976412, 0.133507, -0.062183, -0.436769, 3.054688, 3.050781, 0.144287, -0.1025390.032352, 0.000000, -0.391000
3939.977189, 0.134679, -0.062729, -0.436467, 2.136719, 2.199219, 0.119141, -0.0681150.008416, 0.000000, -0.393000
3959.975858, 0.135295, -0.063016, -0.436164, 1.355469, 1.316406, 0.063721, -0.027344-0.015577, 0.000000, -0.395000
3980.101621, 0.135573, -0.063146, -0.436164, 0.613281, 0.488281, 0.010742, 0.002197-0.039467, 0.000000, -0.397000
3999.978015, 0.135414, -0.063072, -0.436164, -0.343750, -0.277344, -0.009766, 0.051025-0.063255, 0.000000, -0.399000
4019.987224, 0.134977, -0.062868, -0.435560, -1.179688, -1.675781, -0.091064, 0.026855-0.086346, 0.000000, -0.401000
4039.977762, 0.133964, -0.062398, -0.435258, -2.441406, -2.343750, -0.096680, 0.111328-0.109040, 0.000000, -0.403000
4059.975828, 0.132473, -0.061705, -0.434351, -3.351563, -3.523438, -0.140869, 0.083740-0.131016, 0.000000, -0.405000
4080.097977, 0.130784, -0.060921, -0.434653, -4.300781, -4.386719, -0.166260, 0.121338-0.152162, 0.000000, -0.407000
4099.977081, 0.128399, -0.059815, -0.434653, -5.308594, -5.335938, -0.157471, 0.132080-0.172457, 0.000000, -0.409000
4119.976352, 0.125557, -0.058496, -0.434351, -6.144531, -6.148438, -0.169434, 0.137695-0.191411, 0.000000, -0.411000
4139.975924, 0.122813, -0.057224, -0.434351, -6.886719, -6.988281, -0.200439, 0.154053-0.209258, 0.000000, -0.413000
4159.975497, 0.119255, -0.055574, -0.434049, -7.628906, -7.730469, -0.214111, 0.167236-0.225768, 0.000000, -0.415000
4180.081081, 0.115319, -0.053749, -0.434049, -8.386719, -8.464844, -0.217285, 0.163574-0.240833, 0.000000, -0.417000
4199.978557, 0.111680, -0.052064, -0.433746, -9.011719, -9.082031, -0.243652, 0.170410-0.254426, 0.000000, -0.419000
4219.979032, 0.107166, -0.049975, -0.433444, -9.605469, -9.765625, -0.266357, 0.168945-0.266258, 0.000000, -0.421000
4239.978002, 0.102333, -0.047740, -0.433142, -10.261719, -10.265625, -0.249268, 0.175537-0.276453, 0.000000, -0.423000
4259.979081, 0.098018, -0.045743, -0.433444, -10.679688, -10.687500, -0.268066, 0.193359-0.284879, 0.000000, -0.425000
4280.107855, 0.092748, -0.043305, -0.433746, -11.199219, -11.089844, -0.240723, 0.194092-0.291484, 0.000000, -0.427000
4299.976719, 0.087320, -0.040791, -0.434049, -11.425781, -11.425781, -0.247070, 0.205566-0.296248, 0.000000, -0.429000
4319.978701, 0.082548, -0.038580, -0.434049, -11.710938, -11.675781, -0.243652, 0.207275-0.299068, 0.000000, -0.431000
4339.977671, 0.076941, -0.035982, -0.434049, -11.902344, -11.914063, -0.243896, 0.200195-0.300000, 0.000000, -0.433000
